video_pth,split,sentence,num_frames
train/05_1387.mov,train,اتصل بامن الطرق,146
train/05_1388.mov,test,الطفل لا يتنفس,157
train/05_1392.mp4,train,يوجد شخص مشبوه,158
train/05_1395.mov,val,تحذير امطار غزيره متوقعه,164
train/05_1396.mov,train,انتبه لارتفاع مستوي المياه,171
train/05_1397.mov,train,تجنب السير في الشارع,170
train/05_1401.mov,train,سقط من اعلي طابق,156
train/05_1405.mov,train,تحقق من ضغط الاطارات,224
train/05_1406.mov,train,طفايه حريق في المطبخ,162
train/05_1407.mov,train,البيت يحترق,115
train/05_1409.mov,train,توجد خطه اخلاء,254
train/05_1410.mov,train,اقفل النوافذ,173
train/05_1413.mov,train,توجد حاله وفاه امراه,143
train/05_1415.mov,train,الرجل ينزف بكثره,171
train/05_1416.mov,train,المريض فقد الوعي,164
train/05_1421.mov,train,سياره الاطفاء قادمه,158
train/05_1423.mov,val,يوجد فيضان,190
train/05_1424.mov,train,يوجد التماس كهربائي,129
train/05_1425.mov,train,جدتي مريضه,179
train/05_1428.mov,train,نسيت هاتفي وكوبي بالبيت,166
train/05_1435.mov,train,هل تتحدث لغه اخري ؟,146
train/05_1438.mov,train,ملابسك نظيفه,108
train/05_1443.mp4,train,اركب الدراجه الي العمل,145
train/05_1445.mp4,train,اريد شراء ملابس العيد,99
train/05_1447.mov,train,انتهيت من الواجب اليوم,266
train/05_1449.mov,train,اساعد اخي في خطه الدارسه,226
train/05_1450.mov,train,انتظر وصول الحافله,119
train/05_1453.mov,train,كم اخ واخت عندك ؟,216
train/05_1455.mov,train,ارسلت لك بريدا الكترونيا,204
train/05_1456.mov,train,استمع لموسيقي هادئه,171
train/05_1457.mov,train,الجو بارد اليوم,120
train/05_1459.mp4,train,ازور صديقي في العمل,143
train/05_1461.mov,train,لقاؤنا في مقهي الفندق,160
train/05_1464.mov,train,اقابل صديقي في المقهي,133
train/05_1466.mov,train,اشرب ماء بارد من الثلاجه,183
train/05_1467.mov,train,استيقظ مبكر كل يوم,139
train/05_1469.mp4,train,ما هي هواياتك ؟,199
train/05_1474.mov,test,هل انت حافظ القران ؟,159
train/05_1475.mov,train,اختي تحب الرسم,289
train/05_1479.mov,train,متي موعد مباراه كره القدم ؟,175
train/05_1481.mov,train,اعطي ابي الفاكهه,159
train/05_1482.mov,train,بيتزا خضراء,124
train/05_1484.mov,train,الدمام مدينه هادئه,150
train/05_1489.mov,train,المباراه كانت ممتعه,119
train/05_1492.mov,train,هل تحب الرسم ؟,136
train/05_1495.mov,train,مبارك عليك شهر رمضان,184
train/05_1497.mov,train,الاكتئاب من اسباب التدخين,207
train/05_1498.mov,train,الصيام سهل,128
train/05_1499.mov,val,احدث صديقتي كل يوم,169
train/08_0001.mp4,val,عندي حسابين,332
train/08_0002.mp4,train,اريد الغاء بطاقتي البنكيه,307
train/08_0003.mp4,test,اريد اضافه مستفيد,281
train/08_0004.mp4,train,اريد اغلاق حسابي البنكي,379
train/08_0005.mp4,test,اريد سداد فاتوره,231
train/08_0006.mp4,train,اريد قرض,191
train/08_0007.mp4,train,اريد تبديل العمله,165
train/08_0008.mp4,train,اريد تحديث بياناتي,285
train/08_0009.mp4,train,اريد تحويل الراتب,167
train/08_0010.mp4,train,اريد استشاره ماليه,288
train/08_0011.mp4,train,اريد ايداع نقود,238
train/08_0012.mp4,train,تم تجميد حسابك,336
train/08_0013.mp4,train,بطاقتي البنكيه مسروقه,231
train/08_0015.mp4,train,كم تريد سحب فلوس ؟,236
train/08_0016.mp4,train,كم راتبك الحالي ؟,252
train/08_0017.mp4,train,كم رصيدك الحالي ؟,354
train/08_0018.mp4,train,كم رقم حسابك ؟,213
train/08_0021.mp4,train,متي يفتح الفرع ؟,212
train/08_0023.mp4,val,اريد بطاقه مسبقه الدفع,223
train/08_0024.mp4,test,اريد تحديث رقم الجوال,205
train/08_0026.mp4,test,اريد سحب الف ريال,187
train/08_0027.mp4,train,اريد فتح حساب توفير,242
train/08_0029.mp4,train,اريد معرفه رقم الايبان,179
train/08_0030.mp4,train,احتاج الي بيان رصيد كشف حساب,381
train/08_0031.mp4,train,احتاج الي دفتر شيكات,121
train/08_0033.mp4,test,اريد تفاصيل الاستثمار,173
train/08_0034.mp4,val,اريد التواصل عبر الفيديو,194
train/08_0037.mp4,train,بطاقه الصراف لا تعمل,199
train/08_0038.mp4,train,تطبيق الجوال لا يعمل,236
train/08_0039.mp4,train,كيف يمكنني تفعيل البطاقه ؟,362
train/08_0040.mp4,test,كم رسوم الحواله الدوليه ؟,317
train/08_0041.mp4,test,كم رسوم الحواله لبنك اخر ؟,240
train/08_0042.mp4,train,توجد حواله مشبوهه,346
train/08_0043.mp4,train,الحساب مجمد,302
train/08_0044.mp4,train,تم تفعيل الحساب,235
train/08_0045.mp4,train,يجب زياره الفرع,309
train/08_0046.mp4,train,بطاقتي انسرقت,191
train/08_0047.mp4,train,كم كود التحقق ؟,266
train/08_0048.mp4,train,الدفع بالانترنت معطل,172
train/08_0049.mov,train,سحبت ثلاث الاف ريال,214
train/08_0050.mp4,train,كم مبلغ الاستثمار ؟,184
train/08_0051.mp4,train,الحواله فشلت,151
train/08_0052.mp4,train,الرصيد لا يكفي,210
train/08_0053.mp4,train,كم قيمه الحواله ؟,196
train/08_0054.mp4,train,لم تصل الحواله,284
train/08_0055.mp4,train,اريد صرف الشيك,225
train/08_0056.mp4,train,اريد فتح حساب طالب,245
train/08_0057.mp4,train,التسديد خلال خمس سنوات,324
train/08_0058.mp4,train,كم نسبه الفائده ؟,186
train/08_0059.mp4,train,كم عدد الاقساط ؟,226
train/08_0060.mp4,val,اريد قرض سياره,157
train/08_0061.mp4,train,ممنوع الغش,180
train/08_0062.mp4,train,تخصصي فيزياء,255
train/08_0065.mp4,train,كيف اسجل للمحاضرات ؟,276
train/08_0067.mp4,train,مكتبه الجامعه كبيره,250
train/08_0068.mp4,train,اين مكتب التسجيل ؟,136
train/08_0070.mp4,train,مقهي الطلاب مغلق,251
train/08_0071.mp4,train,المشروع عن ماذا ؟,246
train/08_0072.mp4,train,ما هو تخصصك ؟,239
train/08_0073.mp4,train,تسجيل المواد مغلق,231
train/08_0074.mp4,train,الاختبار كان سهل,162
train/08_0075.mp4,train,انا طالب طب,128
train/08_0076.mp4,val,المعلم لم يعجبني,157
train/08_0077.mp4,train,شرح المعلم ممتاز,161
train/08_0078.mp4,train,اين تقام الامتحانات ؟,280
train/08_0079.mp4,train,كنت غائب امس,207
train/08_0080.mp4,train,لماذا كنت غائب,185
train/08_0081.mp4,train,انا لم احل الواجب,289
train/08_0082.mp4,train,ممكن تعيد الشرح ؟,196
train/08_0083.mp4,train,اريد تحسين درجتي,261
train/08_0084.mp4,train,لدي محاضره الان,200
train/08_0085.mp4,train,حل الواجب خطا,191
train/08_0086.mp4,train,احب حصه الرياضيات,309
train/08_0088.mp4,train,استلام الشهادات غدا,221
train/08_0090.mp4,train,يوجد طلاب في الباص,241
train/08_0091.mp4,train,ممكن استعير كتابك ؟,275
train/08_0092.mp4,val,متي تبدا الحصه الاولي ؟,227
train/08_0093.mp4,train,هل هذا الكتاب مطلوب ؟,237
train/08_0094.mp4,train,ما هو المنهج الدراسي ؟,202
train/08_0095.mp4,train,متي ينتهي الفصل الدراسي ؟,287
train/08_0097.mp4,train,الاختبار النهائي يوم الاحد,341
train/08_0098.mp4,train,كيف جدولك هذا التيرم ؟,188
train/08_0099.mp4,train,ما هي متطلبات التخرج ؟,321
train/08_0100.mp4,train,بدا الدرس,116
train/08_0102.mp4,train,الشرح غير مفهوم,180
train/08_0103.mp4,train,عندي سؤال,191
train/08_0104.mp4,train,نسيت رقمي الجامعي,140
train/08_0105.mp4,train,ما اسم جامعتك ؟,186
train/08_0106.mp4,test,هل حليت الواجب ؟,160
train/08_0107.mp4,train,كيف كان امتحان ؟,185
train/08_0108.mp4,train,الدرس الجديد مهم,240
train/08_0109.mp4,train,المعلم جديد,142
train/08_0110.mp4,train,الطالب جديد,111
train/08_0113.mp4,val,هل يوجد كتب في المكتبه ؟,347
train/08_0114.mp4,train,المحاضره مسائيه,135
train/08_0115.mp4,train,تاجلت المحاضره,130
train/08_0116.mp4,train,الغيت المحاضره,191
train/08_0117.mp4,train,اين بطاقتك الجامعيه ؟,174
train/08_0119.mp4,train,كم مكافاه الطالب ؟,205
train/08_0120.mp4,train,حصلت علي درجه كامله في امتحان,271
train/08_0121.mp4,train,مشروع الماده صعب,317
train/08_0122.mp4,train,انا الصيدلاني,176
train/08_0123.mp4,train,اين الصيدلاني ؟,140
train/08_0124.mp4,train,بشرتي جافه,259
train/08_0125.mp4,train,بشرتي دهنيه,229
train/08_0126.mp4,train,الصيدلاني غير موجود,202
train/08_0127.mp4,train,كم الجرعه للاطفال ؟,209
train/08_0128.mp4,train,الدواء يسبب النعاس,198
train/08_0130.mp4,train,حليب الاطفال غالي,203
train/08_0131.mp4,train,اعطني دواء للارق,283
train/08_0132.mp4,train,دواء السعال هذا مناسب,269
train/08_0133.mp4,train,بكم العدسات الطبيه ؟,149
train/08_0134.mp4,train,ضع علاج الحبوب قبل النوم,194
train/08_0136.mp4,train,اريد فايتمن سي,220
train/08_0137.mp4,train,اريد فيتامين للطفل,194
train/08_0138.mp4,train,ضع العلاج في الثلاجه,274
train/08_0139.mp4,train,هل لديك كريم مرطب ؟,341
train/08_0140.mp4,train,اريد لصقات للجرح,194
train/08_0141.mp4,train,اريد مرطب شفاه,253
train/08_0142.mp4,train,احتاج مزيل للعرق,221
train/08_0143.mp4,train,احتاج مسكن للالم,175
train/08_0144.mp4,train,اريد دواء للغثيان,139
train/08_0145.mp4,val,ما نوع بشرتك ؟,149
train/08_0146.mp4,train,اريد محلول للعدسات,189
train/08_0147.mp4,train,اريد دواء للقلق,176
train/08_0149.mp4,train,الدواء امن للحوامل والمرضع,284
train/08_0150.mp4,train,اريد شامبو طبي,136
train/08_0153.mp4,train,صبغه الشعر لم تعجبني,199
train/08_0154.mp4,test,رضاعه الاطفال بكم ؟,159
train/08_0155.mp4,train,مكتوب في ورقه الارشادات,247
train/08_0156.mp4,train,ارغب بشراء حفاظات اطفال,159
train/08_0157.mp4,train,اريد حبوب منع حمل,221
train/08_0158.mp4,train,اريد كريم تفتيح للوجه,167
train/08_0159.mp4,train,اريد كريم للشد العضلي,245
train/08_0160.mp4,train,اريد لصقات تبييض اسنان,141
train/08_0161.mp4,train,اريد كريم شعرممتاز,132
train/08_0162.mp4,train,بكم هذا الشامبو ؟,132
train/08_0163.mp4,train,بشرتي حساسه,120
train/08_0165.mp4,train,لا يوجد حليب اطفال,191
train/08_0166.mp4,train,هل الدواء مناسب للاطفال ؟,229
train/08_0167.mp4,val,اريد حبوب كالسيوم,176
train/08_0168.mp4,train,خذ حبتين قبل النوم,194
train/08_0169.mp4,train,لدي شد عضلي,346
train/08_0170.mp4,train,هذه لصقات للشد العضلي,221
train/08_0173.mp4,train,اعطني مرهم للحروق,210
train/08_0174.mp4,val,كم سعر الكريم ؟,207
train/08_0175.mp4,train,احتاج دواء للمغص,171
train/08_0177.mp4,train,وصفه الدواء قديمه,224
train/08_0178.mp4,train,واقي الشمس مفيد,193
train/08_0179.mp4,train,الكريم خالي من العطور,238
train/08_0180.mp4,train,اسال الصيدلي,156
train/08_0181.mp4,train,الشامبو عليه خصم,186
train/08_0182.mp4,train,اتصل بالاسعاف,183
train/08_0183.mp4,train,الكهرباء مقطوعه,151
train/08_0184.mp4,train,ابقي هادئ,122
train/08_0185.mp4,train,اتصل بالطوارئ,117
train/08_0186.mp4,train,ابدا بالانعاش,254
train/08_0187.mp4,train,اتصل بالشرطه,86
train/08_0188.mp4,train,حدث انفجار,179
train/08_0189.mp4,train,اطلق النار علي,109
train/08_0190.mp4,train,البيت مشتعل,278
train/08_0191.mp4,train,طفلي ضائع,133
train/08_0192.mp4,train,جواله مغلق,169
train/08_0195.mp4,train,البس كمامه,138
train/08_0196.mp4,train,احتاج مساعده فوريه,131
train/08_0197.mp4,test,لا استطيع التنفس,118
train/08_0199.mp4,train,اتصل بالشرطه فورا,177
train/08_0200.mp4,train,اين اقرب مستشفي ؟,131
train/08_0201.mp4,train,هذه حاله طوارئ,223
train/08_0202.mp4,train,هناك حادث,273
train/08_0203.mp4,train,اضغط علي الجرح,219
train/08_0204.mp4,train,لا تتنفس,161
train/08_0205.mp4,train,يجب اخلاء المكان بسرعه,167
train/08_0207.mp4,train,هناك طفل مفقود,184
train/08_0208.mp4,train,هذه حاله تسمم,192
train/08_0209.mp4,train,هناك تهديد بقنبله,190
train/08_0210.mp4,train,صدمتني سياره,187
train/08_0211.mp4,train,سمعت طلق ناري,145
train/08_0212.mp4,train,هناك حاله اختناق,232
train/08_0213.mp4,test,لدي حروق شديده,223
train/08_0215.mp4,train,حدث التماس كهربائي,150
train/08_0216.mp4,train,انفجرت انبوبه الغاز,177
train/08_0217.mp4,test,يوجد تسرب غاز,230
train/08_0218.mp4,train,يوجد دخان كثير,151
train/08_0219.mp4,train,اصعد الي السطح,117
train/08_0220.mp4,train,اين طفايه الحريق ؟,147
train/08_0221.mp4,train,اين ابنته ؟,181
